ID,Vehicles
20171011031,50.83557
20171011041,41.68195
20171011051,40.220177
20171011061,45.909725
20171011071,51.2994
20171011081,56.806583
20171011091,62.47875
20171011101,84.99125
20171011111,100.66837
20171011121,102.86584
20171011131,94.32274
20171011141,114.502235
20171011151,112.98129
20171011161,100.68311
20171011171,99.28372
20171011181,111.133736
20171011191,116.579285
20171011201,112.8126
20171011211,100.235374
20171011221,96.29211
20171011231,92.2379
20171012001,82.28207
20171012011,70.3013
20171012021,60.184742
20171012031,48.7924
20171012041,39.72802
20171012051,38.89842
20171012061,44.34972
20171012071,49.592396
20171012081,55.413815
20171012091,62.535896
20171012101,84.69095
20171012111,97.24303
20171012121,99.423904
20171012131,91.48028
20171012141,112.6172
20171012151,112.21618
20171012161,99.34821
20171012171,98.21185
20171012181,107.30553
20171012191,118.3668
20171012201,112.80974
20171012211,101.73629
20171012221,95.137024
20171012231,91.739876
20171013001,82.16766
20171013011,70.047714
20171013021,58.6804
20171013031,47.20365
20171013041,39.252533
20171013051,37.619938
20171013061,41.93175
20171013071,50.402992
20171013081,56.681713
20171013091,64.15686
20171013101,83.81226
20171013111,94.779396
20171013121,97.29859
20171013131,85.72989
20171013141,105.1451
20171013151,102.96026
20171013161,91.93997
20171013171,88.83859
20171013181,95.41669
20171013191,102.652756
20171013201,98.38318
20171013211,89.18062
20171013221,80.41473
20171013231,74.90593
20171014001,71.116165
20171014011,59.288353
20171014021,49.004196
20171014031,39.42591
20171014041,31.920359
20171014051,29.06197
20171014061,31.686514
20171014071,36.583324
20171014081,42.102806
20171014091,43.29643
20171014101,53.45043
20171014111,57.727154
20171014121,57.69751
20171014131,51.434856
20171014141,65.888
20171014151,64.63171
20171014161,58.274967
20171014171,56.262985
20171014181,65.01859
20171014191,75.26007
20171014201,74.037254
20171014211,71.51928
20171014221,69.64851
20171014231,65.69602
20171015001,54.99772
20171015011,43.313717
20171015021,38.568302
20171015031,33.166355
20171015041,26.481388
20171015051,24.726873
20171015061,27.653303
20171015071,32.711987
20171015081,37.369625
20171015091,42.082115
20171015101,50.67937
20171015111,55.51767
20171015121,56.623295
20171015131,49.622005
20171015141,60.09354
20171015151,58.52656
20171015161,52.05432
20171015171,53.29605
20171015181,64.097885
20171015191,74.16144
20171015201,72.682045
20171015211,70.553734
20171015221,70.56576
20171015231,66.366714
20171016001,59.489025
20171016011,50.356026
20171016021,43.42397
20171016031,39.141293
20171016041,30.550358
20171016051,30.14579
20171016061,36.521427
20171016071,43.591625
20171016081,49.77925
20171016091,60.36503
20171016101,84.93541
20171016111,110.49914
20171016121,117.32607
20171016131,103.94515
20171016141,124.480576
20171016151,122.04023
20171016161,109.02422
20171016171,107.59551
20171016181,116.85551
20171016191,124.29094
20171016201,119.20074
20171016211,109.13846
20171016221,103.70115
20171016231,98.80137
20171017001,86.97749
20171017011,74.55871
20171017021,63.45031
20171017031,52.669903
20171017041,42.382736
20171017051,39.776268
20171017061,44.9944
20171017071,52.54729
20171017081,59.31326
20171017091,68.555305
20171017101,91.39969
20171017111,111.9358
20171017121,117.2063
20171017131,107.41237
20171017141,128.36487
20171017151,126.030815
20171017161,113.75559
20171017171,112.68891
20171017181,119.92212
20171017191,125.70133
20171017201,120.01501
20171017211,109.52636
20171017221,103.41205
20171017231,99.73682
20171018001,87.41524
20171018011,74.17157
20171018021,62.403267
20171018031,51.239822
20171018041,41.62296
20171018051,39.631622
20171018061,45.005535
20171018071,52.055958
20171018081,58.77533
20171018091,67.94364
20171018101,91.61003
20171018111,109.03893
20171018121,113.52177
20171018131,101.977776
20171018141,124.54566
20171018151,122.52783
20171018161,110.23153
20171018171,108.98027
20171018181,116.242386
20171018191,122.14726
20171018201,117.16684
20171018211,106.12374
20171018221,100.35692
20171018231,97.21984
20171019001,89.65521
20171019011,75.34011
20171019021,63.697807
20171019031,52.302685
20171019041,43.295517
20171019051,40.43726
20171019061,45.68456
20171019071,53.109352
20171019081,60.303932
20171019091,69.6804
20171019101,96.14818
20171019111,111.61238
20171019121,114.48191
20171019131,102.356804
20171019141,124.87041
20171019151,122.97876
20171019161,110.01846
20171019171,108.47842
20171019181,116.26156
20171019191,122.10573
20171019201,118.77619
20171019211,108.582855
20171019221,101.30313
20171019231,98.4475
20171020001,90.101944
20171020011,74.48625
20171020021,62.89015
20171020031,49.92891
20171020041,42.061234
20171020051,39.167934
20171020061,43.022522
20171020071,50.244926
20171020081,56.04885
20171020091,66.80297
20171020101,87.94518
20171020111,103.504555
20171020121,105.96385
20171020131,93.065994
20171020141,111.8433
20171020151,110.31328
20171020161,99.25877
20171020171,100.36723
20171020181,111.37513
20171020191,120.92548
20171020201,115.38282
20171020211,100.87104
20171020221,91.62493
20171020231,86.85758
20171021001,82.62449
20171021011,67.32087
20171021021,55.742752
20171021031,43.885193
20171021041,37.063225
20171021051,28.716875
20171021061,31.209703
20171021071,35.06665
20171021081,39.20436
20171021091,42.6028
20171021101,53.441303
20171021111,59.672043
20171021121,57.994602
20171021131,50.470043
20171021141,64.66641
20171021151,62.889503
20171021161,56.950405
20171021171,59.300426
20171021181,67.76448
20171021191,75.106544
20171021201,72.625534
20171021211,69.85741
20171021221,70.20806
20171021231,65.02066
20171022001,56.967747
20171022011,44.35519
20171022021,38.849144
20171022031,33.596134
20171022041,26.235804
20171022051,23.00174
20171022061,27.3923
20171022071,32.93688
20171022081,36.023304
20171022091,40.56053
20171022101,49.403667
20171022111,56.2943
20171022121,55.94841
20171022131,51.589005
20171022141,60.99577
20171022151,60.01258
20171022161,54.216244
20171022171,57.3816
20171022181,65.3818
20171022191,73.38519
20171022201,69.752884
20171022211,68.50081
20171022221,70.57578
20171022231,68.77674
20171023001,66.57175
20171023011,55.5494
20171023021,46.988026
20171023031,42.76217
20171023041,33.86228
20171023051,32.60808
20171023061,39.663902
20171023071,46.24429
20171023081,51.630455
20171023091,63.171104
20171023101,88.59731
20171023111,116.59593
20171023121,118.30483
20171023131,105.94478
20171023141,118.70484
20171023151,115.44324
20171023161,110.51088
20171023171,111.55195
20171023181,120.089935
20171023191,124.45714
20171023201,118.26079
20171023211,109.53913
20171023221,102.46886
20171023231,99.84427
20171024001,90.502106
20171024011,77.01632
20171024021,65.5333
20171024031,55.892326
20171024041,46.242554
20171024051,42.25622
20171024061,47.174175
20171024071,54.15112
20171024081,59.564934
20171024091,69.08148
20171024101,91.20936
20171024111,111.36043
20171024121,116.01753
20171024131,105.31957
20171024141,116.80503
20171024151,115.82151
20171024161,110.695305
20171024171,111.683975
20171024181,118.818245
20171024191,122.916275
20171024201,117.180565
20171024211,108.06778
20171024221,99.91616
20171024231,97.437584
20171025001,89.11347
20171025011,75.55282
20171025021,63.472046
20171025031,54.990322
20171025041,45.500153
20171025051,42.094986
20171025061,47.419147
20171025071,54.17921
20171025081,59.559032
20171025091,68.72891
20171025101,91.43998
20171025111,108.35552
20171025121,110.53921
20171025131,100.28186
20171025141,111.40709
20171025151,110.40167
20171025161,105.36019
20171025171,106.335304
20171025181,114.57443
20171025191,118.97465
20171025201,114.86341
20171025211,105.47392
20171025221,97.958916
20171025231,95.14255
20171026001,91.21508
20171026011,76.07171
20171026021,64.04987
20171026031,54.964767
20171026041,45.49288
20171026051,42.73485
20171026061,47.566742
20171026071,54.709957
20171026081,60.540005
20171026091,70.42268
20171026101,95.79318
20171026111,111.861
20171026121,113.69173
20171026131,102.340096
20171026141,113.06107
20171026151,112.08476
20171026161,105.697914
20171026171,108.09864
20171026181,116.515976
20171026191,122.057625
20171026201,117.336334
20171026211,108.5975
20171026221,100.969475
20171026231,99.29272
20171027001,87.55132
20171027011,74.12153
20171027021,62.10725
20171027031,51.069683
20171027041,43.175705
20171027051,40.352806
20171027061,45.521393
20171027071,52.91276
20171027081,59.1636
20171027091,67.809784
20171027101,88.95789
20171027111,114.784515
20171027121,110.75636
20171027131,100.59509
20171027141,101.28083
20171027151,98.36997
20171027161,93.161385
20171027171,95.13535
20171027181,102.428925
20171027191,108.56626
20171027201,105.77826
20171027211,98.10831
20171027221,88.41749
20171027231,84.16799
20171028001,79.575226
20171028011,65.59812
20171028021,54.075344
20171028031,45.088936
20171028041,38.600967
20171028051,33.87516
20171028061,38.664917
20171028071,41.533047
20171028081,45.63686
20171028091,43.74757
20171028101,52.67056
20171028111,60.77599
20171028121,62.66341
20171028131,60.48432
20171028141,58.355995
20171028151,55.512356
20171028161,54.510853
20171028171,57.18736
20171028181,65.65017
20171028191,74.76717
20171028201,76.459366
20171028211,73.84675
20171028221,69.99111
20171028231,68.56723
20171029001,61.471947
20171029011,48.231068
20171029021,42.008636
20171029031,37.076584
20171029041,30.629501
20171029051,28.13841
20171029061,30.923845
20171029071,34.184765
20171029081,39.140835
20171029091,40.353943
20171029101,46.646763
20171029111,54.774902
20171029121,57.688553
20171029131,54.805843
20171029141,52.770653
20171029151,50.850636
20171029161,52.24119
20171029171,56.1274
20171029181,65.22557
20171029191,69.80172
20171029201,66.76689
20171029211,69.54476
20171029221,70.75101
20171029231,69.572426
20171030001,59.679726
20171030011,51.092003
20171030021,44.550293
20171030031,44.393055
20171030041,36.48695
20171030051,35.6498
20171030061,41.262848
20171030071,46.569366
20171030081,52.85882
20171030091,58.279396
20171030101,82.89955
20171030111,106.6424
20171030121,111.56437
20171030131,100.69041
20171030141,109.56411
20171030151,108.971725
20171030161,102.48477
20171030171,105.77477
20171030181,114.94083
20171030191,120.398705
20171030201,109.07076
20171030211,99.52719
20171030221,88.00464
20171030231,88.31115
20171031001,83.77117
20171031011,72.11507
20171031021,63.326626
20171031031,55.775776
20171031041,46.218357
20171031051,43.250282
20171031061,47.400566
20171031071,52.755684
20171031081,58.600704
20171031091,63.478184
20171031101,86.42495
20171031111,104.310425
20171031121,106.2709
20171031131,97.24705
20171031141,107.036865
20171031151,106.41944
20171031161,100.615326
20171031171,102.4879
20171031181,110.351776
20171031191,116.20352
20171031201,104.57272
20171031211,97.58023
20171031221,87.5038
20171031231,88.6294
20170701002,25.69869
20170701012,21.868355
20170701022,19.03238
20170701032,15.306529
20170701042,11.8453865
20170701052,10.004085
20170701062,9.604672
20170701072,9.645786
20170701082,13.483775
20170701092,16.541721
20170701102,19.156397
20170701112,17.662731
20170701122,18.675625
20170701132,16.491295
20170701142,29.136642
20170701152,26.973696
20170701162,20.325893
20170701172,19.548727
20170701182,18.098412
20170701192,20.592686
20170701202,22.931152
20170701212,20.600582
20170701222,17.893127
20170701232,16.911728
20170702002,19.889565
20170702012,17.384926
20170702022,15.082337
20170702032,13.430638
20170702042,11.071418
20170702052,10.069785
20170702062,10.19525
20170702072,9.773313
20170702082,12.36278
20170702092,14.297546
20170702102,14.964826
20170702112,15.671515
20170702122,15.589992
20170702132,13.422667
20170702142,23.902063
20170702152,20.276922
20170702162,13.456685
20170702172,19.983717
20170702182,24.10893
20170702192,24.26058
20170702202,24.106524
20170702212,20.796951
20170702222,20.420721
20170702232,22.295652
20170703002,24.541674
20170703012,20.708715
20170703022,17.453745
20170703032,15.211265
20170703042,13.51741
20170703052,12.235326
20170703062,13.474034
20170703072,14.900197
20170703082,18.07259
20170703092,18.578772
20170703102,22.649113
20170703112,29.906301
20170703122,32.413795
20170703132,28.517946
20170703142,46.644867
20170703152,43.38389
20170703162,35.335075
20170703172,34.511703
20170703182,38.30989
20170703192,40.559605
20170703202,40.11554
20170703212,37.97177
20170703222,35.85505
20170703232,36.22097
20170704002,31.908268
20170704012,27.09514
20170704022,25.232428
20170704032,21.063152
20170704042,16.94444
20170704052,15.276269
20170704062,16.33854
20170704072,17.950296
20170704082,20.4326
20170704092,22.02528
20170704102,26.334131
20170704112,33.351223
20170704122,36.209354
20170704132,33.607395
20170704142,51.78891
20170704152,48.15364
20170704162,40.119694
20170704172,39.687977
20170704182,41.25736
20170704192,41.21742
20170704202,40.486702
20170704212,37.839073
20170704222,35.337906
20170704232,36.274025
20170705002,32.847088
20170705012,27.761927
20170705022,25.205118
20170705032,20.89078
20170705042,17.803225
20170705052,16.33839
20170705062,17.388073
20170705072,18.477787
20170705082,20.572567
20170705092,23.078585
20170705102,26.734562
20170705112,32.216347
20170705122,34.042316
20170705132,31.634346
20170705142,49.645367
20170705152,46.349396
20170705162,37.863266
20170705172,36.24626
20170705182,38.06982
20170705192,38.74599
20170705202,37.75638
20170705212,36.345715
20170705222,34.557514
20170705232,35.54746
20170706002,32.357796
20170706012,25.566305
20170706022,24.05273
20170706032,19.810278
20170706042,16.362743
20170706052,14.716938
20170706062,15.852422
20170706072,16.624739
20170706082,18.468428
20170706092,20.818012
20170706102,25.949614
20170706112,30.976511
20170706122,33.42913
20170706132,30.817879
20170706142,47.698666
20170706152,45.399746
20170706162,37.1039
20170706172,36.46934
20170706182,37.660545
20170706192,39.378807
20170706202,38.351444
20170706212,36.315453
20170706222,33.28331
20170706232,36.633137
20170707002,32.534584
20170707012,25.43213
20170707022,23.682487
20170707032,19.57995
20170707042,15.855947
20170707052,14.132798
20170707062,14.901569
20170707072,16.028915
20170707082,18.223894
20170707092,20.066093
20170707102,23.71005
20170707112,26.922258
20170707122,29.44466
20170707132,26.808033
20170707142,42.66018
20170707152,41.327503
20170707162,32.714146
20170707172,31.98882
20170707182,33.880966
20170707192,36.377552
20170707202,34.430046
20170707212,32.58074
20170707222,29.729225
20170707232,31.050133
20170708002,27.492718
20170708012,19.921753
20170708022,19.220566
20170708032,15.599979
20170708042,12.0337305
20170708052,9.982476
20170708062,10.037264
20170708072,9.990222
20170708082,11.549298
20170708092,13.015811
20170708102,14.535281
20170708112,14.985768
20170708122,16.929508
20170708132,13.9896
20170708142,25.868029
20170708152,24.19681
20170708162,18.268375
20170708172,16.953184
20170708182,18.830492
20170708192,19.792454
20170708202,18.54017
20170708212,18.988213
20170708222,18.034105
20170708232,18.616995
20170709002,20.471085
20170709012,15.456794
20170709022,14.136365
20170709032,13.217117
20170709042,10.090716
20170709052,8.564882
20170709062,9.119901
20170709072,9.568386
20170709082,12.0658455
20170709092,13.20006
20170709102,15.770802
20170709112,15.850361
20170709122,15.8721075
20170709132,13.503217
20170709142,23.989796
20170709152,23.055485
20170709162,17.29109
20170709172,18.41719
20170709182,20.911036
20170709192,22.88112
20170709202,21.7425
20170709212,21.649782
20170709222,21.076122
20170709232,18.618723
20170710002,22.643242
20170710012,18.56611
20170710022,15.772632
20170710032,13.6956005
20170710042,11.621869
20170710052,11.167465
20170710062,13.019754
20170710072,14.105801
20170710082,17.297565
20170710092,18.230623
20170710102,24.167625
20170710112,30.86572
20170710122,33.238758
20170710132,29.893906
20170710142,47.93273
20170710152,45.698994
20170710162,38.182053
20170710172,37.53737
20170710182,41.47827
20170710192,42.2193
20170710202,40.63677
20170710212,39.008663
20170710222,37.9135
20170710232,38.742832
20170711002,33.712936
20170711012,29.411386
20170711022,26.188324
20170711032,22.28876
20170711042,17.942755
20170711052,16.211637
20170711062,16.950235
20170711072,18.283962
20170711082,20.525957
20170711092,21.537998
20170711102,25.066877
20170711112,32.57641
20170711122,36.35388
20170711132,33.798676
20170711142,50.97631
20170711152,48.81891
20170711162,40.708622
20170711172,40.36366
20170711182,43.448994
20170711192,44.834267
20170711202,42.434074
20170711212,40.312927
20170711222,37.034332
20170711232,37.370277
20170712002,33.966938
20170712012,29.79474
20170712022,26.081017
20170712032,22.144346
20170712042,18.246979
20170712052,16.848574
20170712062,17.816013
20170712072,19.05413
20170712082,21.292969
20170712092,23.048635
20170712102,26.098675
20170712112,32.089615
20170712122,34.50635
20170712132,32.023186
20170712142,49.155613
20170712152,46.957996
20170712162,38.747
20170712172,36.927387
20170712182,39.765987
20170712192,42.050793
20170712202,40.583492
20170712212,38.888374
20170712222,36.77906
20170712232,37.375854
20170713002,34.24702
20170713012,29.490509
20170713022,25.402712
20170713032,21.520838
20170713042,17.523102
20170713052,16.34082
20170713062,17.584925
20170713072,18.5564
20170713082,20.247711
20170713092,21.416857
20170713102,25.293238
20170713112,29.878826
20170713122,32.46144
20170713132,29.774181
20170713142,47.790638
20170713152,45.286266
20170713162,36.781948
20170713172,34.90586
20170713182,37.170006
20170713192,40.796608
20170713202,38.745506
20170713212,35.15318
20170713222,33.57439
20170713232,34.23627
20170714002,32.578785
20170714012,28.39615
20170714022,24.867977
20170714032,20.830013
20170714042,16.440174
20170714052,15.000625
20170714062,15.65079
20170714072,17.364218
20170714082,19.706121
20170714092,20.755342
20170714102,23.575857
20170714112,26.949211
20170714122,29.647594
20170714132,26.954693
20170714142,43.487164
20170714152,41.786713
20170714162,33.60132
20170714172,31.391375
20170714182,30.264103
20170714192,33.681065
20170714202,29.97694
20170714212,27.284716
20170714222,27.00964
20170714232,26.171198
20170715002,26.018398
20170715012,22.321688
20170715022,19.50724
20170715032,15.550975
20170715042,11.774802
20170715052,9.762679
20170715062,9.22062
20170715072,10.044541
20170715082,12.624925
20170715092,13.498144
20170715102,13.492433
20170715112,13.830381
20170715122,15.761886
20170715132,13.051452
20170715142,24.592585
20170715152,22.007097
20170715162,17.61758
20170715172,16.454327
20170715182,18.698168
20170715192,18.65285
20170715202,14.7810545
20170715212,17.476202
20170715222,19.341076
20170715232,18.117414
20170716002,21.685143
20170716012,19.368782
20170716022,15.557579
20170716032,13.695187
20170716042,10.615
20170716052,9.482847
20170716062,9.39045
20170716072,10.041199
20170716082,15.299025
20170716092,16.17633
20170716102,15.492758
20170716112,16.198353
20170716122,16.30521
20170716132,14.421227
20170716142,23.947521
20170716152,21.758904
20170716162,17.020388
20170716172,18.604044
20170716182,23.06374
20170716192,28.053804
20170716202,22.490002
20170716212,20.145842
20170716222,23.502996
20170716232,22.117
20170717002,22.9231
20170717012,19.900244
20170717022,15.980549
20170717032,13.838277
20170717042,12.083053
20170717052,12.472198
20170717062,12.1900425
20170717072,13.626178
20170717082,17.293161
20170717092,17.906178
20170717102,21.589943
20170717112,27.648783
20170717122,30.721457
20170717132,28.301605
20170717142,45.969425
20170717152,42.560673
20170717162,34.14521
20170717172,35.02645
20170717182,36.6856
20170717192,43.990788
20170717202,44.028786
20170717212,38.76899
20170717222,34.439915
20170717232,35.13928
20170718002,32.90611
20170718012,28.477177
20170718022,25.253304
20170718032,21.458986
20170718042,17.419233
20170718052,15.757416
20170718062,16.243982
20170718072,17.546186
20170718082,21.130219
20170718092,22.306879
20170718102,25.186563
20170718112,31.86978
20170718122,35.461338
20170718132,32.356453
20170718142,49.80316
20170718152,47.05696
20170718162,38.729565
20170718172,38.149803
20170718182,40.447315
20170718192,40.403313
20170718202,39.650673
20170718212,35.832153
20170718222,34.59361
20170718232,34.850674
20170719002,34.167217
20170719012,29.428926
20170719022,25.283916
20170719032,21.406904
20170719042,17.908907
20170719052,16.500292
20170719062,16.67895
20170719072,17.710533
20170719082,21.64964
20170719092,24.666574
20170719102,27.18631
20170719112,31.234428
20170719122,34.596413
20170719132,31.676222
20170719142,49.405354
20170719152,46.636124
20170719162,38.278465
20170719172,37.60547
20170719182,40.06086
20170719192,40.3812
20170719202,39.20131
20170719212,36.226048
20170719222,34.249268
20170719232,33.980606
20170720002,35.58199
20170720012,30.95857
20170720022,26.891289
20170720032,22.479956
20170720042,18.924465
20170720052,17.167177
20170720062,17.729698
20170720072,18.876316
20170720082,22.113245
20170720092,24.690851
20170720102,27.931307
20170720112,30.073408
20170720122,34.802376
20170720132,30.55384
20170720142,49.53381
20170720152,46.6285
20170720162,37.349625
20170720172,35.87324
20170720182,38.664562
20170720192,39.297413
20170720202,38.34105
20170720212,34.635334
20170720222,33.259995
20170720232,33.956226
20170721002,32.187202
20170721012,29.04793
20170721022,24.913534
20170721032,20.082119
20170721042,16.875326
20170721052,14.842063
20170721062,15.413383
20170721072,16.946625
20170721082,20.411074
20170721092,21.873331
20170721102,24.040367
20170721112,28.641466
20170721122,30.680193
20170721132,26.76547
20170721142,44.17232
20170721152,42.702633
20170721162,33.35167
20170721172,31.888052
20170721182,35.416622
20170721192,35.342464
20170721202,35.04105
20170721212,31.271763
20170721222,30.311167
20170721232,29.418882
20170722002,25.845907
20170722012,22.07034
20170722022,19.079384
20170722032,14.10549
20170722042,11.123542
20170722052,8.893249
20170722062,8.844038
20170722072,9.298911
20170722082,13.907863
20170722092,15.835496
20170722102,14.783074
20170722112,18.15691
20170722122,19.301552
20170722132,16.996334
20170722142,29.393265
20170722152,27.108536
20170722162,20.278254
20170722172,17.227531
20170722182,21.97043
20170722192,16.128845
20170722202,17.395002
20170722212,15.617382
20170722222,17.568861
20170722232,16.268862
20170723002,20.836296
20170723012,17.35335
20170723022,13.413437
20170723032,12.0352125
20170723042,8.958893
20170723052,7.8826747
20170723062,7.925142
20170723072,8.310467
20170723082,11.936742
20170723092,14.234966
20170723102,12.962449
20170723112,14.76612
20170723122,15.10564
20170723132,13.958404
20170723142,17.141842
20170723152,15.400943
20170723162,16.217735
20170723172,17.845364
20170723182,21.938906
20170723192,19.201248
20170723202,18.875713
20170723212,17.888395
20170723222,19.864061
20170723232,20.240446
20170724002,25.691936
20170724012,19.46672
20170724022,18.750057
20170724032,16.058704
20170724042,14.0318
20170724052,13.643838
20170724062,14.557797
20170724072,16.2841
20170724082,17.026464
20170724092,18.842884
20170724102,22.043995
20170724112,29.184895
20170724122,30.181244
20170724132,26.347614
20170724142,36.116997
20170724152,33.175873
20170724162,31.274044
20170724172,32.9451
20170724182,37.943184
20170724192,38.506023
20170724202,37.655994
20170724212,35.058197
20170724222,33.675068
20170724232,34.855755
20170725002,32.718246
20170725012,29.889421
20170725022,27.432877
20170725032,23.729145
20170725042,18.87532
20170725052,17.395697
20170725062,18.433744
20170725072,20.595257
20170725082,21.33665
20170725092,22.496971
20170725102,25.225075
20170725112,32.682198
20170725122,35.175297
20170725132,31.99075
20170725142,39.988655
20170725152,37.252926
20170725162,34.79739
20170725172,35.471195
20170725182,38.79228
20170725192,39.69955
20170725202,39.41085
20170725212,36.764324
20170725222,34.418884
20170725232,35.61911
20170726002,32.07765
20170726012,28.461782
20170726022,25.629595
20170726032,21.520985
20170726042,17.148188
20170726052,16.516638
20170726062,16.814953
20170726072,18.683884
20170726082,19.808432
20170726092,21.808126
20170726102,24.825407
20170726112,30.690771
20170726122,32.956223
20170726132,30.171562
20170726142,38.318962
20170726152,35.566036
20170726162,33.07218
20170726172,34.30224
20170726182,38.06919
20170726192,39.86326
20170726202,38.396206
20170726212,35.776222
20170726222,33.985603
20170726232,35.162025
20170727002,32.918976
20170727012,28.834124
20170727022,25.935444
20170727032,21.824703
20170727042,17.381544
20170727052,16.575115
20170727062,16.765038
20170727072,18.051493
20170727082,18.273289
20170727092,20.197504
20170727102,23.967365
20170727112,29.208204
20170727122,32.10015
20170727132,29.597038
20170727142,37.066475
20170727152,34.40277
20170727162,31.736118
20170727172,32.309574
20170727182,36.001377
20170727192,36.45855
20170727202,35.333305
20170727212,32.831238
20170727222,30.560482
20170727232,31.787992
20170728002,32.17899
20170728012,28.10725
20170728022,25.68902
20170728032,21.504704
20170728042,18.299105
20170728052,16.909437
20170728062,17.535515
20170728072,18.911217
20170728082,18.91392
20170728092,19.548698
20170728102,21.495764
20170728112,26.122055
20170728122,28.523462
20170728132,27.84552
20170728142,33.32022
20170728152,32.01671
20170728162,28.749098
20170728172,28.758938
20170728182,32.7964
20170728192,33.875175
20170728202,33.134724
20170728212,29.491524
20170728222,28.814247
20170728232,28.880217
20170729002,25.583353
20170729012,22.814873
20170729022,19.9816
20170729032,15.9793415
20170729042,11.923655
20170729052,11.268845
20170729062,10.963874
20170729072,11.260728
20170729082,11.343518
20170729092,12.703999
20170729102,11.721101
20170729112,13.563287
20170729122,15.102954
20170729132,14.607798
20170729142,14.680888
20170729152,13.174103
20170729162,13.942361
20170729172,14.773553
20170729182,18.043926
20170729192,17.275137
20170729202,16.59221
20170729212,17.243399
20170729222,18.170708
20170729232,17.25254
20170730002,18.741034
20170730012,19.341105
20170730022,17.06086
20170730032,14.581227
20170730042,11.205258
20170730052,11.571909
20170730062,11.2756405
20170730072,11.387989
20170730082,12.276588
20170730092,12.624804
20170730102,11.052051
20170730112,12.402025
20170730122,13.024755
20170730132,13.807093
20170730142,14.890621
20170730152,13.914312
20170730162,15.265511
20170730172,16.587357
20170730182,20.079092
20170730192,17.964218
20170730202,18.39819
20170730212,18.339437
20170730222,16.02547
20170730232,15.93052
20170731002,22.154587
20170731012,21.887331
20170731022,16.906557
20170731032,15.879906
20170731042,12.861291
20170731052,13.099623
20170731062,14.608898
20170731072,15.850831
20170731082,16.655344
20170731092,17.762424
20170731102,20.785921
20170731112,27.911903
20170731122,30.312796
20170731132,29.025526
20170731142,38.194836
20170731152,35.641422
20170731162,34.37024
20170731172,36.20742
20170731182,41.76145
20170731192,43.951534
20170731202,43.49757
20170731212,39.43654
20170731222,36.393257
20170731232,38.593723
20170801002,28.095486
20170801012,28.032835
20170801022,25.32093
20170801032,22.540342
20170801042,17.24234
20170801052,15.867126
20170801062,16.685762
20170801072,17.089525
20170801082,20.091068
20170801092,20.976418
20170801102,23.810898
20170801112,31.036346
20170801122,33.28301
20170801132,29.030352
20170801142,46.782066
20170801152,45.4273
20170801162,40.036617
20170801172,39.8431
20170801182,37.697277
20170801192,42.598537
20170801202,41.18512
20170801212,39.326767
20170801222,37.362415
20170801232,37.08102
20170802002,30.100286
20170802012,29.647877
20170802022,26.262478
20170802032,22.943193
20170802042,18.15545
20170802052,17.396711
20170802062,17.894033
20170802072,18.299438
20170802082,21.075626
20170802092,23.530468
20170802102,26.809042
20170802112,32.125168
20170802122,34.098232
20170802132,31.443237
20170802142,48.994663
20170802152,45.05088
20170802162,36.621582
20170802172,35.204815
20170802182,36.674366
20170802192,39.784252
20170802202,40.501617
20170802212,38.24948
20170802222,36.465023
20170802232,36.9197
20170803002,32.218094
20170803012,30.1035
20170803022,26.462183
20170803032,23.245716
20170803042,17.903477
20170803052,17.01217
20170803062,17.678349
20170803072,18.48385
20170803082,20.56293
20170803092,22.50014
20170803102,26.831867
20170803112,31.195599
20170803122,33.372227
20170803132,29.90397
20170803142,47.707535
20170803152,44.926426
20170803162,36.379417
20170803172,34.645275
20170803182,35.57581
20170803192,38.4146
20170803202,38.378624
20170803212,36.13809
20170803222,34.62259
20170803232,35.671764
20170804002,28.397055
20170804012,26.64692
20170804022,23.665995
20170804032,19.10423
20170804042,15.107389
20170804052,14.397297
20170804062,14.673279
20170804072,15.488624
20170804082,17.042313
20170804092,19.031572
20170804102,22.176085
20170804112,27.015503
20170804122,28.901701
20170804132,24.40545
20170804142,41.21038
20170804152,39.886555
20170804162,31.431122
20170804172,29.052942
20170804182,30.69097
20170804192,31.931152
20170804202,31.815134
20170804212,29.225359
20170804222,27.385502
20170804232,27.28103
20170805002,19.109234
20170805012,16.50265
20170805022,14.243429
20170805032,10.829178
20170805042,8.672886
20170805052,7.489671
20170805062,6.7439146
20170805072,6.5945415
20170805082,7.8860188
20170805092,9.0499325
20170805102,6.8822374
20170805112,7.4178257
20170805122,7.544152
20170805132,5.0865164
20170805142,16.845419
20170805152,14.152652
20170805162,8.907666
20170805172,6.982158
20170805182,7.9250307
20170805192,7.992423
20170805202,7.2563615
20170805212,7.9605665
20170805222,7.9609814
20170805232,8.437269
20170806002,11.584025
20170806012,11.131809
20170806022,10.363737
20170806032,9.228306
20170806042,7.7192836
20170806052,7.271812
20170806062,7.325346
20170806072,7.4453363
20170806082,9.501258
20170806092,10.882455
20170806102,8.139259
20170806112,9.285467
20170806122,8.599451
20170806132,6.880585
20170806142,16.335909
20170806152,15.3760395
20170806162,10.670776
20170806172,12.049629
20170806182,13.310625
20170806192,12.95624
20170806202,12.252829
20170806212,12.182463
20170806222,12.362163
20170806232,12.496425
20170807002,19.272018
20170807012,17.645615
20170807022,14.265621
20170807032,12.700768
20170807042,10.735987
20170807052,10.251693
20170807062,11.390958
20170807072,12.37676
